id,src,dst
7832,353,45
7833,353,11
7834,353,30
7835,353,22
7836,353,332
7837,354,6
7838,354,544
7839,354,41
7840,354,23
7841,354,33
7842,354,52
10106,354,809
7843,355,888
7844,355,19
7845,355,49
7846,355,52
7847,355,15
7848,355,48
7849,356,1231
7850,356,1185
7851,356,79
7852,356,26
7853,356,1442
7854,356,22
7855,357,150
7856,357,169
7857,357,47
7858,357,20
7859,357,42
7860,357,55
9613,357,55
7861,358,17
7862,358,29
7863,358,10
7864,358,53
7865,358,967
7866,358,28
7867,359,1404
7868,359,45
7869,359,34
7870,359,31
7871,359,19
7872,359,49
10120,359,727
7873,360,94
7874,360,58
7875,360,123
7876,360,151
7877,360,16
7878,360,6
7879,361,72
7880,361,330
7881,361,260
7882,361,124
7883,361,45
7884,361,1392
9933,361,1184
9934,361,576
9935,361,891
10229,361,1006
7885,362,23
7886,362,35
7887,362,404
7888,362,189
7889,362,22
7890,362,28
7891,363,53
7892,363,35
7893,363,35
7894,363,117
7895,363,59
7896,363,712
7897,364,49
7898,364,594
7899,364,75
7900,364,617
7901,364,174
7902,364,232
7903,365,655
7904,365,64
7905,365,949
7906,365,121
7907,365,71
7908,365,299
7909,366,1387
7910,366,14
7911,366,15
7912,366,291
7913,366,61
7914,366,1008
7915,367,32
7916,367,6
7917,367,10
7918,367,189
7919,367,24
7920,367,722
7921,368,5
7922,368,128
7923,368,140
7924,368,36
7925,368,1363
7926,368,34
9793,368,708
9794,368,268
9795,368,630
9796,368,62
9797,368,347
10272,368,679
7927,369,341
7928,369,6
7929,369,963
7930,369,106
7931,369,33
7932,369,35
7933,370,36
7934,370,44
7935,370,146
7936,370,22
7937,370,145
7938,370,11
7939,371,587
7940,371,15
7941,371,68
7942,371,89
7943,371,28
7944,371,32
9618,371,39
7945,372,58
7946,372,1258
7947,372,979
7948,372,67
7949,372,16
7950,372,35
7951,373,39
7952,373,69
7953,373,298
7954,373,9
7955,373,75
7956,373,49
7957,374,105
7958,374,108
7959,374,19
7960,374,19
7961,374,1092
7962,374,43
7963,375,16
7964,375,3
7965,375,142
7966,375,97
7967,375,311
7968,375,23
7969,376,171
7970,376,19
7971,376,1037
7972,376,25
7973,376,8
7974,376,13
10258,376,109
7975,377,26
7976,377,26
7977,377,140
7978,377,19
7979,377,454
7980,377,37
7981,378,31
7982,378,34
9606,378,87
9772,378,1092
7983,379,1046
7984,379,3
7985,380,42
7986,380,58
7987,381,100
7988,381,75
7989,382,26
7990,382,72
7991,383,22
7992,383,27
10140,383,1393
7993,384,49
7994,384,110
9718,384,507
7995,385,71
7996,385,122
7997,386,188
7998,386,774
7999,387,30
8000,387,93
8001,388,27
8002,388,9
8003,389,32
8004,389,31
8005,390,80
8006,390,970
8007,391,36
8008,391,65
8009,392,64
8010,392,42
8011,393,23
8012,393,6
8013,394,11
8014,394,60
10190,394,1099
8015,395,162
8016,395,34
9631,395,76
8017,396,948
8018,396,39
8019,397,52
8020,397,52
8021,398,105
8022,398,306
10204,398,528
8023,399,703
8024,399,35
8025,400,29
8026,400,333
8027,401,137
8028,401,29
8029,402,30
8030,402,115
8031,403,12
8032,403,10
8033,404,36
8034,404,25
8035,405,154
8036,405,145
8037,406,61
8038,406,77
8039,406,34
8040,406,11
8041,407,16
8042,407,346
8043,407,5
8044,407,14
8045,408,93
8046,408,57
8047,408,79
8048,408,13
8049,409,243
8050,409,230
8051,409,51
8052,409,23
8053,410,82
8054,410,141
8055,410,44
8056,410,128
9939,410,2
9940,410,1317
9941,410,346
8057,411,76
8058,411,290
8059,411,245
8060,411,29
8061,412,123
8062,412,12
8063,412,5
8064,412,49
8065,413,117
8066,413,773
8067,413,45
8068,413,26
8069,414,119
8070,414,375
8071,414,16
8072,414,32
9597,414,56
8073,415,57
8074,415,16
8075,415,28
8076,415,236
8077,416,34
8078,416,39
8079,416,80
8080,416,10
8081,417,81
8082,417,9
8083,417,14
8084,417,5
8085,418,695
8086,418,20
8087,418,52
8088,418,21
8089,419,42
8090,419,71
8091,419,25
8092,419,98
8093,420,530
8094,420,22
8095,420,10
8096,420,315
8097,421,27
8098,421,31
8099,421,37
8100,421,12
8101,422,6
8102,422,955
8103,422,733
8104,422,31
8105,423,6
8106,423,75
8107,423,42
8108,423,20
8109,424,148
8110,424,86
8111,424,234
8112,424,18
8113,425,100
8114,425,57
8115,425,29
8116,425,22
10096,425,1077
8117,426,326
8118,426,73
8119,426,32
8120,426,1221
8121,427,12
8122,427,7
8123,427,17
8124,427,48
8125,428,14
8126,428,104
8127,428,300
8128,428,49
8129,429,1216
8130,429,56
8131,429,75
8132,429,36
8133,430,18
8134,430,41
8135,430,12
8136,430,57
8137,431,32
8138,431,96
8139,431,37
8140,431,466
9592,431,72
8141,432,26
8142,432,35
8143,432,753
8144,432,128
8145,433,97
8146,433,23
8147,433,1222
8148,433,49
8149,434,707
8150,434,31
8151,434,49
8152,434,59
8153,435,117
8154,435,36
8155,435,993
8156,435,937
8157,435,102
8158,435,355
8159,435,635
8160,436,28
8161,436,18
8162,436,1408
8163,436,4
8164,436,9
8165,436,61
8166,436,914
8167,437,15
8168,437,13
8169,437,984
8170,437,304
8171,437,12
8172,437,21
8173,437,117
8174,438,114
8175,438,111
8176,438,33
8177,438,1411
8178,438,403
8179,438,458
8180,438,29
8181,439,3
8182,439,46
8183,439,31
8184,439,20
8185,439,681
8186,439,343
8187,439,38
8188,440,652
8189,440,4
8190,440,24
8191,440,200
8192,440,150
8193,440,27
8194,440,70
9765,440,103
8195,441,30
8196,441,707
8197,441,55
8198,441,12
8199,441,36
8200,441,120
8201,441,45
8202,442,31
8203,442,169
8204,442,28
8205,442,234
8206,442,34
8207,442,16
8208,442,1247
8209,443,108
8210,443,45
8211,443,15
8212,443,32
8213,443,19
8214,443,72
8215,443,318
8216,444,16
8217,444,24
8218,444,4
8219,444,37
8220,444,21
8221,444,23
8222,444,330
8223,445,8
8224,445,41
8225,445,194
8226,445,197
8227,445,25
8228,445,69
8229,445,40
8230,446,25
8231,446,98
8232,446,51
8233,446,126
8234,446,1211
8235,446,8
8236,446,30
10056,446,343
8237,447,734
8238,447,28
8239,447,28
8240,447,70
8241,447,1399
8242,447,42
8243,447,179
8244,448,9
8245,448,607
8246,448,29
8247,448,59
8248,448,116
8249,448,124
8250,448,40
9884,448,272
9885,448,854
9886,448,729
9887,448,1001
9888,448,562
8251,449,115
8252,449,602
8253,449,6
8254,449,30
8255,449,9
8256,449,377
8257,449,1054
8258,450,344
8259,450,147
8260,450,66
8261,450,35
8262,450,40
8263,450,12
8264,450,27
8265,451,769
8266,451,27
8267,451,27
8268,451,247
8269,451,983
8270,451,11
8271,451,190
8272,452,154
8273,452,346
8274,452,46
8275,452,13
8276,452,56
8277,452,29
8278,452,143
9957,452,678
9958,452,1266
8279,453,28
8280,453,17
8281,453,101
8282,453,125
8283,453,320
8284,453,92
8285,453,331
9759,453,254
8286,454,285
8287,454,90
8288,454,250
8289,454,177
8290,454,276
8291,454,716
8292,454,11
8293,455,87
8294,455,31
8295,455,32
8296,455,80
8297,455,375
8298,455,39
8299,455,112
8300,456,62
8301,456,25
8302,456,30
8303,456,168
8304,456,28
8305,456,28
8306,456,183
9607,456,87
8307,457,130
8308,457,21
8309,457,23
8310,457,3
8311,457,16
8312,457,16
8313,457,453
8314,458,29
8315,458,20
8316,458,31
8317,458,19
8318,458,80
8319,458,80
8320,458,1366
8321,459,106
8322,459,130
8323,459,23
8324,459,11
8325,459,43
8326,459,12
8327,459,31
8328,460,731
8329,460,41
8330,460,39
8331,460,24
8332,460,57
8333,460,54
8334,460,316
8335,461,35
8336,461,660
8337,461,222
8338,461,8
8339,461,19
8340,461,76
8341,461,343
8342,462,129
8343,462,36
8344,462,315
8345,462,56
8346,462,8
8347,462,10
8348,462,44
8349,463,956
8350,463,13
8351,463,94
8352,463,21
8353,463,1244
8354,463,72
8355,463,930
8356,464,28
8357,464,145
8358,464,34
8359,464,73
8360,464,53
8361,464,15
8362,464,606
10266,466,1059
9733,470,786
9775,472,782
9769,473,832
10079,478,976
9809,483,714
9810,483,479
9811,483,360
10225,489,1218
10226,489,1009
10227,489,1294
10228,489,475
9879,492,272
9880,492,854
9881,492,729
9882,492,1001
9883,492,562
8363,496,108
8364,497,342
8365,498,35
8366,499,291
10271,499,679
8367,500,15
8368,501,35
8369,502,27
8370,503,98
8371,504,1255
8372,505,371
8373,506,20
8374,507,225
9719,507,290
8375,508,13
8376,509,1011
9823,509,1290
9824,509,154
9825,509,1146
9826,509,555
9827,509,603
8377,510,92
8378,511,67
8379,512,112
9803,512,498
9804,512,424
9805,512,463
8380,513,33
9609,513,87
8381,514,23
8382,515,49
8383,516,17
9585,516,51
8384,517,988
8385,518,950
10125,518,1184
10127,518,797
10129,518,676
10131,518,603
8386,519,86
8387,520,25
8388,521,100
8389,522,32
8390,523,56
8391,524,18
8392,525,62
8393,526,339
8394,527,37
8395,528,20
8396,528,28
8397,528,65
8398,528,6
8399,529,491
8400,529,17
8401,529,320
8402,529,29
8403,530,28
8404,530,24
8405,530,18
8406,530,979
9725,530,1019
8407,531,58
8408,531,56
8409,531,155
8410,531,3
8411,532,14
8412,532,21
8413,532,159
8414,532,369
8415,533,339
8416,533,64
8417,533,104
8418,533,66
8419,534,86
8420,534,18
8421,534,59
8422,534,39
8423,535,43
8424,535,172
8425,535,88
8426,535,11
10249,535,668
8427,536,62
8428,536,44
8429,536,592
8430,536,19
8431,537,71
8432,537,16
8433,537,336
8434,537,18
8435,538,65
8436,538,57
8437,538,50
8438,538,20
8439,539,40
8440,539,23
8441,539,89
8442,539,18
8443,540,25
8444,540,26
8445,540,132
8446,540,169
8447,541,34
8448,541,49
8449,541,46
8450,541,127
8451,542,80
8452,542,382
8453,542,17
8454,542,19
8455,543,74
8456,543,1178
8457,543,1395
8458,543,75
8459,544,34
8460,544,11
8461,544,13
8462,544,155
8463,545,541
8464,545,22
8465,545,116
8466,545,83
8467,546,30
8468,546,95
8469,546,1243
8470,546,150
10075,546,771
8471,547,75
8472,547,59
8473,547,53
8474,547,79
8475,548,19
8476,548,60
8477,548,34
8478,548,46
8479,549,734
8480,549,130
8481,549,23
8482,549,987
8483,550,327
8484,550,19
8485,550,53
8486,550,20
8487,551,32
8488,551,1027
8489,551,91
8490,551,29
9812,551,714
9813,551,479
9814,551,360
8491,552,59
8492,552,980
8493,552,64
8494,552,201
8495,553,77
8496,553,12
8497,553,8
8498,553,3
8499,554,277
8500,554,494
8501,554,764
8502,554,99
8503,555,444
8504,555,1348
8505,555,350
8506,555,39
8507,556,20
8508,556,118
8509,556,67
8510,556,64
8511,557,144
8512,557,179
8513,557,76
8514,557,481
8515,558,306
8516,558,9
8517,558,116
8518,558,25
8519,559,86
8520,559,12
8521,559,954
8522,559,41
8523,560,40
8524,560,33
8525,560,9
8526,560,20
10198,566,1228
10200,568,1228
9608,573,87
9728,574,1043
10257,579,109
10206,585,528
9843,593,450
9844,593,960
9845,593,351
8527,595,13
8528,596,29
8529,597,25
8530,598,21
8531,599,45
8532,600,76
8533,601,23
9854,601,809
9855,601,324
9856,601,599
9857,601,1086
9858,601,494
8534,602,35
8535,603,25
10132,603,1243
8536,604,62
8537,605,133
8538,606,547
8539,607,574
8540,608,282
8541,609,244
8542,610,108
8543,611,36
9723,611,43
8544,612,11
8545,613,991
8546,614,1250
8547,615,102
8548,616,36
10086,616,1313
8549,617,84
8550,618,35
8551,619,14
9626,619,73
8552,620,990
8553,621,41
8554,622,93
8555,623,154
8556,624,367
8557,625,8
8558,626,294
8559,627,1
8560,628,198
8561,629,165
10176,629,1211
8562,630,31
8563,630,24
8564,630,20
8565,631,48
8566,631,129
8567,631,53
8568,632,6
8569,632,16
8570,632,23
8571,633,35
8572,633,14
8573,633,2
8574,634,680
8575,634,29
8576,634,1389
8577,635,43
8578,635,29
8579,635,66
8580,636,54
8581,636,131
8582,636,154
10092,636,626
8583,637,47
8584,637,47
8585,637,20
8586,638,494
8587,638,1319
8588,638,229
8589,639,869
8590,639,969
8591,639,897
8592,640,977
8593,640,72
8594,640,67
8595,641,106
8596,641,15
8597,641,75
10095,641,425
8598,642,735
8599,642,103
8600,642,770
8601,643,28
8602,643,50
8603,643,102
8604,644,331
8605,644,95
8606,644,70
8607,645,75
8608,645,1039
8609,645,187
8610,646,20
8611,646,109
8612,646,1358
8613,647,55
8614,647,1000
8615,647,41
8616,648,32
8617,648,376
8618,648,331
8619,649,34
8620,649,64
8621,649,717
8622,650,20
8623,650,33
8624,650,29
8625,651,23
8626,651,107
8627,651,11
8628,652,3
8629,652,25
8630,652,12
8631,653,48
8632,653,52
8633,653,52
8634,654,22
8635,654,354
8636,654,484
8637,655,632
8638,655,759
8639,655,68
9635,655,91
8640,656,219
8641,656,157
8642,656,42
10062,656,768
8643,657,17
8644,657,926
8645,657,78
8646,658,9
8647,658,23
8648,658,700
9833,658,1290
9834,658,154
9835,658,1146
9836,658,555
9837,658,603
8649,659,737
8650,659,106
8651,659,769
8652,660,3
8653,660,16
8654,660,12
8655,661,26
8656,661,116
8657,661,148
8658,662,11
8659,662,740
8660,662,1356
10098,662,861
8661,663,166
8662,663,12
8663,663,19
8664,664,71
8665,664,48
8666,664,12
9959,664,678
9960,664,1266
8667,665,14
8668,665,20
8669,665,657
9748,665,686
9745,666,1288
10252,668,605
10253,668,92
10254,668,36
10208,675,528
10130,676,1243
10244,676,709
9743,677,1426
9961,678,465
9962,678,1249
10233,678,295
10274,679,387
10275,679,691
10276,679,1132
10007,684,845
10008,684,987
10009,684,473
10010,684,257
10066,684,886
9749,686,785
10044,695,1073
10154,701,496
9806,703,498
9807,703,424
9808,703,463
9864,709,809
9865,709,324
9866,709,599
9867,709,1086
9868,709,494
10246,709,382
10247,709,1352
10248,709,317
10174,711,215
10058,714,1230
10054,715,129
10214,716,758
9615,734,39
9971,739,1314
9972,739,1445
9973,739,772
8670,741,95
8671,741,6
8672,741,99
8673,742,24
8674,742,5
8675,742,107
9627,742,73
8676,743,1241
8677,743,25
8678,743,22
8679,744,35
8680,744,193
8681,744,97
8682,745,138
8683,745,20
8684,745,122
8685,746,306
8686,746,8
8687,746,17
8688,747,235
8689,747,34
8690,747,10
8691,748,97
8692,748,33
8693,748,6
8694,749,593
8695,749,169
8696,749,693
8697,750,147
8698,750,10
8699,750,701
8700,751,21
8701,751,182
8702,751,25
8703,752,79
8704,752,1353
8705,752,22
8706,753,80
8707,753,23
8708,753,148
9904,753,644
9905,753,237
9906,753,1341
9907,753,350
9908,753,579
8709,754,46
8710,754,12
8711,754,467
10124,754,727
8712,755,14
8713,755,7
8714,755,307
8715,756,57
8716,756,112
8717,756,1177
8718,757,585
8719,757,6
8720,757,30
9604,757,87
8721,758,1017
8722,758,146
8723,758,1051
10217,758,491
10218,758,57
10219,758,373
10220,758,483
8724,759,13
8725,759,565
8726,759,48
9798,759,708
9799,759,268
9800,759,630
9801,759,62
9802,759,347
8727,760,16
8728,760,97
8729,760,90
8730,761,9
8731,761,26
8732,761,35
8733,762,240
8734,762,37
8735,762,47
8736,763,16
8737,763,101
8738,763,104
10001,763,684
10002,763,952
10003,763,64
8739,764,284
8740,764,18
8741,764,12
8742,765,65
8743,765,328
8744,765,39
8745,766,26
8746,766,57
8747,766,476
8748,767,6
8749,767,240
8750,767,55
10138,767,1393
8751,768,30
8752,768,33
8753,768,21
10063,768,212
8754,769,1189
8755,769,463
8756,769,33
8757,770,43
8758,770,114
8759,770,26
8760,771,74
8761,771,8
8762,771,95
10076,771,1049
8763,772,137
8764,772,19
8765,772,52
9982,772,183
9983,772,936
9984,772,151
9985,772,459
8766,773,342
8767,773,22
8768,773,45
8769,774,18
8770,774,17
8771,774,27
8772,775,696
8773,775,35
8774,775,355
9874,775,272
9875,775,854
9876,775,729
9877,775,1001
9878,775,562
8775,776,11
8776,776,15
8777,776,963
8778,777,12
8779,777,52
8780,777,535
8781,778,43
8782,778,189
8783,778,6
10116,778,215
8784,779,30
8785,779,219
8786,779,12
8787,780,1254
8788,781,646
8789,782,632
9776,782,182
8790,783,66
8791,784,65
8792,785,1436
9750,785,145
8793,786,111
9734,786,921
8794,787,24
8795,788,59
8796,789,30
8797,790,24
8798,791,462
8799,792,30
8800,793,163
8801,794,282
8802,795,552
8803,796,1006
10157,796,914
10159,796,195
10161,796,204
10163,796,1277
10165,796,1148
10167,796,171
8804,797,12
10128,797,1243
8805,798,545
8806,799,63
8807,800,13
8808,801,107
8809,802,28
8810,803,210
8811,804,103
9632,804,91
9945,804,2
9946,804,1317
9947,804,346
8812,805,131
8813,806,11
8814,807,13
8815,808,23
10264,808,1059
8816,809,909
8817,810,329
8818,811,23
8819,812,1253
8820,813,6
8821,814,44
8822,815,36
10136,815,1393
8823,816,23
8824,817,650
8825,818,13
8826,819,121
8827,820,21
8828,820,183
8829,820,1232
8830,821,39
8831,821,16
8832,821,73
8833,822,13
8834,822,29
8835,822,92
8836,823,31
8837,823,118
8838,823,20
8839,824,24
8840,824,120
8841,824,10
10105,824,354
8842,825,22
8843,825,15
8844,825,251
8845,826,48
8846,826,34
8847,826,22
8848,827,170
8849,827,34
8850,827,53
8851,828,16
8852,828,19
8853,828,12
8854,829,53
8855,829,124
8856,829,51
8857,830,954
8858,830,1022
8859,830,20
8860,831,59
8861,831,36
8862,831,29
8863,832,159
8864,832,551
8865,832,108
9770,832,15
8866,833,23
8867,833,32
8868,833,125
8869,834,77
8870,834,37
8871,834,631
8872,835,278
8873,835,975
8874,835,127
9781,835,284
9818,835,1290
9819,835,154
9820,835,1146
9821,835,555
9822,835,603
8875,836,216
8876,836,38
8877,836,28
8878,837,26
8879,837,237
8880,837,217
8881,838,87
8882,838,6
8883,838,33
8884,839,732
8885,839,313
8886,839,21
10251,839,668
8887,840,22
8888,840,3
8889,840,64
8890,841,284
8891,841,41
8892,841,34
8893,842,31
8894,842,54
8895,842,167
9633,842,91
9929,842,361
9930,842,1414
8896,843,44
8897,843,49
8898,843,97
8899,844,91
8900,844,776
8901,844,46
8902,845,614
8903,845,44
8904,845,1
8905,846,31
8906,846,345
8907,846,134
8908,847,316
8909,847,15
8910,847,37
8911,848,209
8912,848,43
8913,848,62
8914,849,13
8915,849,22
8916,849,532
10230,849,1006
8917,850,131
8918,850,117
8919,850,18
10273,850,679
8920,851,1034
8921,851,24
8922,851,86
10022,851,210
10023,851,287
10024,851,1399
8923,852,12
8924,852,168
8925,852,142
8926,853,13
8927,853,22
8928,853,38
8929,854,38
8930,854,120
8931,854,43
8932,855,13
8933,855,232
8934,855,483
9780,855,835
8935,856,1340
8936,856,26
8937,856,333
8938,857,44
8939,857,337
8940,857,132
8941,858,461
8942,858,125
8943,858,7
9591,858,72
8944,859,138
8945,859,14
8946,859,25
9581,859,97
8947,860,1082
8948,860,14
8949,860,305
8950,861,54
8951,861,36
8952,861,24
10099,861,66
8953,862,34
8954,863,32
8955,864,138
8956,865,60
8957,866,347
8958,867,47
8959,868,51
10073,868,1134
8960,869,75
8961,870,33
8962,871,179
8963,872,51
8964,873,63
8965,874,29
8966,875,26
8967,876,87
8968,877,2
8969,878,40
8970,879,90
8971,880,33
8972,881,25
8973,882,15
9617,882,39
8974,883,1166
9598,883,56
8975,884,144
8976,885,26
8977,886,51
10067,886,1231
8978,887,28
8979,888,28
8980,889,46
8981,890,88
8982,891,34
8983,892,582
9602,892,56
8984,893,464
9828,893,1290
9829,893,154
9830,893,1146
9831,893,555
9832,893,603
8985,894,709
8986,895,20
8987,896,19
8988,897,446
8989,898,69
8990,899,574
8991,900,531
8992,901,340
8993,902,54
8994,903,38
8995,904,64
8996,905,49
8997,906,306
8998,907,390
8999,908,16
9000,909,72
9001,910,32
9002,911,27
9003,912,23
9004,913,41
9005,914,18
10158,914,294
9006,915,87
9998,915,684
9999,915,952
10000,915,64
9007,916,42
10184,916,1099
9008,917,19
9009,918,125
9587,918,51
9010,919,147
9614,919,55
9011,920,88
9012,921,18
9735,921,340
9013,922,349
9788,922,708
9789,922,268
9790,922,630
9791,922,62
9792,922,347
9014,923,1056
9015,924,230
9016,925,38
9017,926,65
9018,927,86
9019,928,23
9020,929,39
9021,930,72
10102,930,105
9022,931,187
9023,932,152
9024,933,37
10192,933,1099
9025,934,12
9026,935,23
9027,936,40
9028,937,67
9029,938,3
9030,939,43
9031,940,227
10111,940,230
9032,941,32
9033,942,961
9034,943,62
9035,944,961
9036,945,64
9037,946,26
9038,947,25
9039,948,1338
9040,949,989
9849,949,809
9850,949,324
9851,949,599
9852,949,1086
9853,949,494
10019,949,210
10020,949,287
10021,949,1399
9041,950,66
9042,951,4
9043,951,26
9044,952,32
9045,952,40
10011,952,845
10012,952,987
10013,952,473
10014,952,257
9046,953,32
9047,953,43
9048,954,1049
9049,954,778
9050,955,365
9051,955,102
9052,956,978
9053,956,72
9054,957,969
9055,957,31
9056,958,47
9057,958,27
9058,959,33
9059,959,76
9060,960,35
9061,960,605
9721,960,1340
9062,961,6
9063,961,129
10194,961,1228
9064,962,67
9065,962,371
9066,963,16
9067,963,762
9068,964,55
9069,964,31
9070,965,573
9071,965,54
9072,966,103
9073,966,14
9593,966,72
9074,967,1406
9075,967,924
9076,968,51
9077,968,43
9078,969,33
9079,969,109
9080,970,999
9081,970,28
9082,971,757
9083,971,369
9084,972,28
9085,972,105
9086,973,36
9087,973,27
10104,973,824
9088,974,1097
9089,974,710
9090,975,60
9091,975,339
9092,976,33
9093,976,31
10080,976,1420
9094,977,1367
9095,977,86
9096,978,66
9097,978,159
9098,979,64
9099,979,347
9100,980,18
9101,980,52
9741,980,995
9102,981,676
9103,981,41
9104,982,161
9105,982,170
9106,983,301
9107,983,66
9108,984,55
9109,984,715
9110,985,21
9111,985,302
9112,986,13
9113,986,42
9114,987,90
9115,987,39
10263,987,1059
9116,988,27
9117,988,22
9118,989,39
9119,989,34
9120,990,64
9121,990,75
9122,991,91
9123,991,27
9124,992,8
9125,992,11
9126,993,12
9127,993,28
10188,993,1099
9128,994,13
9129,994,12
9942,994,2
9943,994,1317
9944,994,346
9130,995,35
9131,995,157
9742,995,677
9132,996,23
9133,996,6
10146,996,1393
9134,997,14
9135,997,28
9136,998,24
9137,998,9
9138,999,885
9139,999,19
9140,1000,19
9141,1000,271
9142,1001,166
9143,1001,12
9144,1002,18
9145,1002,56
10224,1002,489
9146,1003,35
9147,1003,25
9774,1003,472
9148,1004,87
9149,1004,4
10222,1004,489
9150,1005,26
9151,1005,47
9152,1006,975
9153,1006,23
10231,1006,587
10232,1006,520
9154,1007,33
9155,1007,1083
9717,1007,384
9156,1008,9
9157,1008,23
10201,1008,288
10203,1008,398
10205,1008,585
10207,1008,675
10209,1008,1015
10211,1008,1269
9158,1009,26
9159,1009,178
9160,1010,97
9161,1010,8
9162,1011,29
9163,1011,8
9164,1012,25
9165,1012,208
9869,1012,272
9870,1012,854
9871,1012,729
9872,1012,1001
9873,1012,562
9166,1013,50
9167,1013,44
9168,1014,312
9169,1014,1040
9170,1015,88
9171,1015,39
10210,1015,528
9172,1016,113
9173,1016,370
9616,1016,39
10107,1016,25
9174,1017,29
9175,1017,18
9176,1018,9
9177,1018,1
9178,1019,26
9179,1019,56
9726,1019,158
9180,1020,97
9181,1020,12
9182,1021,5
9183,1021,21
9184,1022,195
9185,1022,245
9186,1023,50
9187,1023,33
9188,1024,168
9189,1024,39
9190,1025,7
9191,1025,61
9192,1026,44
9193,1026,87
10084,1026,206
9194,1027,28
9195,1027,73
9196,1028,38
9197,1028,207
9198,1029,79
9199,1029,1005
9200,1030,88
9201,1030,1426
9202,1031,129
9203,1031,1433
9204,1032,61
9205,1032,27
10150,1032,496
9206,1033,265
9207,1033,280
10072,1033,868
9208,1034,47
9209,1034,288
10114,1034,156
9210,1035,69
9211,1035,356
9212,1036,21
9213,1036,974
9625,1036,73
9214,1037,19
9215,1037,17
9216,1038,45
9217,1038,20
9218,1039,21
9219,1039,134
9220,1040,633
9221,1040,154
9222,1041,55
9223,1041,30
9224,1042,320
9225,1042,7
9226,1043,13
9227,1043,27
9729,1043,75
9228,1044,67
9229,1044,47
9230,1045,35
9231,1045,6
9232,1046,16
9233,1046,354
10077,1049,652
10148,1049,496
10213,1053,758
10089,1056,348
9612,1058,55
10267,1059,583
10268,1059,928
10269,1059,124
10270,1059,1046
9779,1069,855
10045,1073,509
10046,1073,1125
10047,1073,526
10097,1077,662
10238,1077,1338
10053,1090,715
9815,1091,714
9816,1091,479
9817,1091,360
9773,1092,1003
9234,1099,43
9235,1100,50
9236,1101,26
9237,1102,10
9752,1102,63
9923,1102,279
9924,1102,77
9925,1102,687
9238,1103,16
9239,1104,98
9240,1105,32
9241,1106,4
9242,1107,62
9620,1107,73
10221,1107,489
9243,1108,18
9755,1108,1309
9244,1109,12
9245,1110,49
9622,1110,73
9246,1111,241
9247,1112,69
9596,1112,56
9248,1113,13
10245,1113,709
9249,1114,15
9250,1115,112
9251,1116,20
9252,1117,34
9253,1118,87
9254,1119,23
9255,1120,11
9256,1121,269
9257,1122,1381
9258,1123,144
9259,1124,36
9260,1125,24
9261,1126,570
9262,1127,12
10082,1127,238
9263,1128,246
9846,1128,450
9847,1128,960
9848,1128,351
9264,1129,89
10250,1129,668
9265,1130,166
10088,1130,1056
9266,1131,633
9267,1132,29
9740,1132,980
9268,1133,973
9269,1134,29
10074,1134,546
9270,1135,1157
9271,1136,664
9272,1137,248
9273,1138,341
9274,1139,23
9275,1140,232
9276,1141,30
9277,1142,161
9278,1143,357
9279,1144,26
9280,1145,557
9281,1146,879
9282,1147,17
9283,1148,83
10166,1148,294
9284,1149,15
9285,1150,643
9286,1151,31
9287,1152,10
9288,1152,49
9289,1153,36
9290,1153,966
9291,1154,43
9292,1154,141
9293,1155,43
9294,1155,90
9295,1156,30
9296,1156,8
9297,1157,31
9298,1157,72
9299,1158,147
9300,1158,639
9301,1159,18
9302,1159,10
9303,1160,90
9304,1160,170
9305,1161,40
9306,1161,43
9307,1162,173
9308,1162,50
9309,1163,66
9310,1163,135
9311,1164,52
9312,1164,124
9313,1165,25
9314,1165,41
9315,1166,30
9316,1166,19
9317,1167,65
9318,1167,637
9319,1168,17
9320,1168,195
9321,1169,711
9322,1169,37
9323,1170,13
9324,1170,13
9325,1171,399
9326,1171,36
9327,1172,42
9328,1172,95
9329,1173,22
9330,1173,20
9331,1174,21
9332,1174,119
9333,1175,884
9334,1175,668
9335,1176,63
9336,1176,116
10133,1176,302
10135,1176,815
10137,1176,767
10139,1176,383
10141,1176,122
10143,1176,1234
10145,1176,996
9337,1177,31
9338,1177,33
9339,1178,151
9340,1178,1217
10175,1178,629
10177,1178,177
10179,1178,284
10181,1178,7
9341,1179,747
9342,1179,16
9343,1180,57
9344,1180,37
9345,1181,44
9346,1181,53
9347,1182,9
9348,1182,22
9349,1183,109
9350,1183,50
9351,1184,34
9352,1184,3
10126,1184,1243
9353,1185,32
9354,1185,32
9599,1185,56
9355,1186,1418
9356,1186,365
9357,1187,210
9358,1187,34
9359,1188,1026
9360,1188,16
10004,1188,684
10005,1188,952
10006,1188,64
9361,1189,23
9362,1189,41
9363,1190,710
9364,1190,41
9365,1191,26
9366,1191,13
9367,1192,9
9368,1192,30
9369,1193,70
9370,1193,1225
9768,1193,473
9371,1194,67
9372,1194,143
10117,1194,130
10119,1194,359
10121,1194,26
10123,1194,754
9373,1195,32
9374,1195,13
9375,1196,53
9376,1196,23
9377,1197,213
9378,1197,86
9379,1198,69
9380,1198,148
9381,1199,87
9382,1199,219
9383,1200,26
9384,1200,122
9385,1201,16
9386,1201,149
9387,1202,23
9388,1202,26
9389,1203,1240
9390,1203,43
10255,1203,109
9391,1204,19
9392,1204,7
9393,1205,22
9394,1205,33
10196,1207,1228
9624,1219,73
9783,1227,708
9784,1227,268
